molecule_chembl_id,canonical_smiles,standard_value,compound_classification
CHEMBL481527,CN(C)Cc1cc(Br)ccc1Oc1ccc(C(F)(F)F)cc1,3.0,active
CHEMBL443922,CN(C)Cc1ccccc1Oc1ccc(Cl)c(Cl)c1,11.0,active
CHEMBL257424,CN(C)Cc1ccccc1Oc1cccc(Cl)c1,190.0,active
CHEMBL257423,CN(C)Cc1ccccc1Oc1ccc(Cl)cc1,22.0,active
CHEMBL493264,CSc1ccc(Sc2ccccc2CN(C)C)cc1,22.0,active
CHEMBL493263,CN(C)Cc1ccccc1Sc1cccc(Cl)c1,12.0,active
CHEMBL493058,CN(C)Cc1ccccc1Sc1ccc(Cl)cc1,20.0,active
CHEMBL493057,CN(C)Cc1ccccc1Sc1cccc(C(F)(F)F)c1,40.0,active
CHEMBL493027,CN(C)Cc1ccccc1Sc1ccc(C(F)(F)F)cc1,28.0,active
CHEMBL493056,CNCc1ccccc1Sc1ccc(C(F)(F)F)cc1,70.0,active
CHEMBL492842,CSc1ccc(Cc2ccccc2CN(C)C)cc1,5.0,active
CHEMBL492841,CNCc1ccccc1Cc1ccc(SC)cc1,4.0,active
CHEMBL492815,CN(C)Cc1ccccc1Cc1ccc(OC(F)(F)F)cc1,45.0,active
CHEMBL453493,CN(C)Cc1ccccc1C(=O)c1ccc(Cl)c(Cl)c1,50.0,active
CHEMBL493668,COC(c1ccc(Cl)c(Cl)c1)c1ccccc1CN(C)C,1000.0,active
CHEMBL493476,CN(C)Cc1ccccc1C(O)c1ccc(Cl)c(Cl)c1,250.0,active
CHEMBL493667,CC(c1ccc(Cl)c(Cl)c1)c1ccccc1CN(C)C,40.0,active
CHEMBL491268,CN(C)Cc1ccccc1Cc1ccc(Cl)c(Cl)c1,5.0,active
CHEMBL383706,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21,1.0,active
CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,31.0,active
CHEMBL448953,CN(C)C[C@H](c1cccc(Cl)c1)C1(O)CCCCC1,155.0,active
CHEMBL461095,CN(C)C[C@@H](c1cccc(Cl)c1)C1(O)CCCCC1,405.0,active
CHEMBL99653,CN(C)CC(c1cccc(C(F)(F)F)c1)C1(O)CCCCC1,534.0,active
CHEMBL316862,CN(C)CC(c1ccccc1Cl)C1(O)CCCCC1,177.0,active
CHEMBL101899,CN(C)CC(c1cccc(Cl)c1)C1(O)CCCCC1,292.0,active
CHEMBL420644,CN(C)CC(c1ccc(Cl)cc1)C1(O)CCCCC1,123.0,active
CHEMBL101055,COc1cccc(C(CN(C)C)C2(O)CCCCC2)c1,88.0,active
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,9.4,active
CHEMBL518195,CN1CCN(CC(c2ccc(OC(F)(F)F)cc2)C2(O)CCCCC2)CC1.Cl.Cl,1214.0,intermediate
CHEMBL461707,Cl.Cl.OC1([C@H](CN2CCNCC2)c2cccc(Cl)c2)CCCCC1,2669.0,intermediate
CHEMBL461706,Cl.Cl.OC1([C@@H](CN2CCNCC2)c2cccc(Cl)c2)CCCCC1,6102.0,intermediate
CHEMBL461705,Cl.Cl.OC1(C(CN2CCNCC2)c2cccc(Cl)c2)CCCCC1,4962.0,intermediate
CHEMBL511347,CN1CCN(CC(c2cccc(Cl)c2)C2(O)CCCCC2)CC1.Cl.Cl,18795.0,inactive
CHEMBL459644,Cl.Cl.OC1(C(CN2CCNCC2)c2ccc(Cl)cc2)CCCCC1,1525.0,intermediate
CHEMBL528995,Clc1ccc(C23CNCC2C3)cc1Cl,13.8,active
CHEMBL592374,Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,12.3,active
CHEMBL488638,Clc1ccc([C@@]23CNC[C@@H]2C3)cc1Cl,133.0,active
CHEMBL485540,CC1CN(c2ccc3ccccc3n2)CCN1CCCCN1C(=O)c2ccccc2C1=O,8.0,active
CHEMBL520024,CC1CN(c2ccc3ccccc3n2)CCN1CCCN1C(=O)c2ccccc2C1=O,80.0,active
CHEMBL485541,CC1CN(c2ccc3ccccc3n2)CCN1CCCCN1C(=O)CCCC1=O,50.0,active
CHEMBL378073,CCCN(CCCc1c[nH]c2ccc(F)cc12)C1COc2cccc(OC)c2C1,386.0,active
CHEMBL484210,CCCN(CCCc1c[nH]c2ccc(F)cc12)C1COc2c(F)ccc(OC)c2C1,442.0,active
CHEMBL485406,CCCN(CCCc1c[nH]c2ccc(F)cc12)[C@H]1COc2c(F)ccc(OC)c2C1,379.0,active
CHEMBL513966,CCCN(CCCc1c[nH]c2ccc(F)cc12)[C@@H]1COc2c(F)ccc(OC)c2C1,452.0,active
CHEMBL213652,CCCN(CCCc1c[nH]c2ccc(F)cc12)C1COc2c(F)ccc(C(N)=O)c2C1,128.0,active
CHEMBL427411,CCCN(CCCc1c[nH]c2ccc(F)cc12)[C@H]1COc2c(F)ccc(C(N)=O)c2C1,181.0,active
CHEMBL214009,CCCN(CCCc1c[nH]c2ccc(F)cc12)[C@@H]1COc2c(F)ccc(C(N)=O)c2C1,59.9,active
CHEMBL457751,CCCN(CCCc1c[nH]c2ccc(F)cc12)[C@H]1COc2c(F)ccc(C(=O)NC)c2C1,47.0,active
CHEMBL516158,CCCN(CCCc1c[nH]c2ccc(F)cc12)[C@H]1COc2cccc(C(N)=O)c2C1,146.0,active
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,39.4,active
CHEMBL386288,COc1cccc2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,400.0,active
CHEMBL211363,COc1cccc2c1C[C@@H](N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,732.0,active
CHEMBL380095,NC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,25.2,active
CHEMBL208773,NC(=O)c1ccc(F)c2c1C[C@@H](N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,18.7,active
CHEMBL484572,NC(=O)c1ccc(Cl)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,56.5,active
CHEMBL484572,NC(=O)c1ccc(Cl)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,61.4,active
CHEMBL484580,NC(=O)c1cccc2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,114.0,active
CHEMBL484747,Cl.NC(=O)c1cccc2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,109.0,active
CHEMBL484580,NC(=O)c1cccc2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,28.3,active
CHEMBL485433,CNC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,15.0,active
CHEMBL485434,CNC(=O)c1ccc(F)c2c1C[C@@H](N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,147.0,active
CHEMBL519684,COC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,1860.0,intermediate
CHEMBL521303,O=C(O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,1026.0,intermediate
CHEMBL483594,CCNC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,27.9,active
CHEMBL484947,CCCNC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,32.7,active
CHEMBL484948,CC(C)NC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,44.7,active
CHEMBL485385,O=C(NC1CC1)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,69.6,active
CHEMBL519679,O=C(NC1CCC1)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,70.6,active
CHEMBL484540,O=C(NC1CCCCC1)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,144.0,active
CHEMBL484541,O=C(NCC1CC1)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,43.6,active
CHEMBL521341,CN(C)C(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,218.0,active
CHEMBL208774,NC(=O)c1ccc(F)c2c1C[C@H](N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,17.4,active
CHEMBL485228,N#Cc1ccc2[nH]cc(CCCN(C3CCC3)C3COc4c(F)ccc(C(N)=O)c4C3)c2c1,24.1,active
CHEMBL485228,N#Cc1ccc2[nH]cc(CCCN(C3CCC3)C3COc4c(F)ccc(C(N)=O)c4C3)c2c1,10.1,active
CHEMBL484581,COc1ccc2[nH]cc(CCCN(C3CCC3)C3COc4c(F)ccc(C(N)=O)c4C3)c2c1,834.0,active
CHEMBL483573,NC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(Cl)cc13)C1CCC1)CO2,612.0,active
CHEMBL520661,NC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3cc(F)ccc13)C1CCC1)CO2,899.0,active
CHEMBL521510,COc1cccc2c(CCCN(C3CCC3)C3COc4c(F)ccc(C(N)=O)c4C3)c[nH]c12,1000.0,active
CHEMBL485624,NC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3c(Cl)cccc13)C1CCC1)CO2,1000.0,active
CHEMBL485625,NC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3c(F)cc(F)cc13)C1CCC1)CO2,71.6,active
CHEMBL485625,NC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3c(F)cc(F)cc13)C1CCC1)CO2,225.0,active
CHEMBL485033,CCCN(CCCCn1ccc2c(F)cccc21)C1COc2c(F)ccc(C(N)=O)c2C1,1000.0,active
CHEMBL485034,CCCN(CCCCn1ccc2cc(F)ccc21)C1COc2c(F)ccc(C(N)=O)c2C1,1000.0,active
CHEMBL520994,CCCN(CCCCn1ccc2ccc(F)cc21)C1COc2c(F)ccc(C(N)=O)c2C1,776.0,active
CHEMBL484355,CCCN(CCCCn1ccc2cccc(F)c21)C1COc2c(F)ccc(C(N)=O)c2C1,435.0,active
CHEMBL485381,NC(=O)c1ccc(F)c2c1CC(N(CCCCn1ccc3c(F)cccc31)CC1CC1)CO2,1000.0,active
CHEMBL484536,NC(=O)c1ccc(F)c2c1CC(N(CCCCn1ccc3cc(F)ccc31)CC1CC1)CO2,1000.0,active
CHEMBL519514,NC(=O)c1ccc(F)c2c1CC(N(CCCCn1ccc3ccc(F)cc31)CC1CC1)CO2,1000.0,active
CHEMBL484537,NC(=O)c1ccc(F)c2c1CC(N(CCCCn1ccc3cccc(F)c31)CC1CC1)CO2,138.0,active
CHEMBL519533,NC(=O)c1ccc(F)c2c1CC(N(CCCCn1ccc3c(F)cccc31)C1CCC1)CO2,103.0,active
CHEMBL485397,NC(=O)c1ccc(F)c2c1CC(N(CCCCn1ccc3cc(F)ccc31)C1CCC1)CO2,1000.0,active
CHEMBL485398,NC(=O)c1ccc(F)c2c1CC(N(CCCCn1ccc3ccc(F)cc31)C1CCC1)CO2,1000.0,active
CHEMBL519325,NC(=O)c1ccc(F)c2c1CC(N(CCCCn1ccc3cccc(F)c31)C1CCC1)CO2,1000.0,active
CHEMBL485407,NC(=O)c1ccc(F)c2c1C[C@@H](NCC1CCc3[nH]c4ccc(F)cc4c3C1)CO2,291.0,active
CHEMBL485407,NC(=O)c1ccc(F)c2c1C[C@@H](NCC1CCc3[nH]c4ccc(F)cc4c3C1)CO2,1000.0,active
CHEMBL485579,CCCN(CC1CCc2[nH]c3ccc(F)cc3c2C1)[C@H]1COc2c(F)ccc(C(N)=O)c2C1,1000.0,active
CHEMBL485579,CCCN(CC1CCc2[nH]c3ccc(F)cc3c2C1)[C@H]1COc2c(F)ccc(C(N)=O)c2C1,1000.0,active
CHEMBL456657,NC(=O)c1ccc(F)c2c1C[C@@H](N(CC1CC1)CC1CCc3[nH]c4ccc(F)cc4c3C1)CO2,1000.0,active
CHEMBL456657,NC(=O)c1ccc(F)c2c1C[C@@H](N(CC1CC1)CC1CCc3[nH]c4ccc(F)cc4c3C1)CO2,1000.0,active
CHEMBL483370,CC(CCc1c[nH]c2ccc(F)cc12)N(CC1CC1)C1COc2c(F)ccc(C(N)=O)c2C1,193.0,active
CHEMBL483370,CC(CCc1c[nH]c2ccc(F)cc12)N(CC1CC1)C1COc2c(F)ccc(C(N)=O)c2C1,162.0,active
CHEMBL457750,CCCN(CCCc1c[nH]c2ccc(F)cc12)C1COc2c(F)ccc(C(=O)NC)c2C1,24.3,active
CHEMBL479410,CN(C)Cc1cc(NS(C)(=O)=O)ccc1Oc1ccc(C(F)(F)F)cc1,5.0,active
CHEMBL446481,CSc1ccc(Oc2ccc(F)cc2CN(C)C)cc1,10.0,active
CHEMBL490202,CN(C)Cc1cc(F)ccc1Oc1ccc([S+](C)[O-])cc1,600.0,active
CHEMBL490203,CN(C)Cc1cc(F)ccc1Oc1ccc(S(C)(=O)=O)cc1,750.0,active
CHEMBL490204,CSc1ccc(Oc2ccc(C)cc2CN(C)C)cc1,5.0,active
CHEMBL490205,COc1ccc(Oc2ccc(SC)cc2)c(CN(C)C)c1,6.0,active
CHEMBL488326,CSc1ccc(Oc2ccncc2CN(C)C)cc1,2.0,active
CHEMBL489186,CSc1ccc(Oc2ccncc2CN(C)C)cc1C,8.0,active
CHEMBL491393,CSc1ccc(Oc2ccncc2CN(C)C)cc1Cl,5.0,active
CHEMBL491394,CN(C)Cc1cnccc1Oc1ccc2c(c1)CCS2,3.0,active
CHEMBL450067,CSc1ccc(Oc2ccc(NS(C)(=O)=O)cc2CN(C)C)cc1,5.0,active
CHEMBL491595,CNCc1cc(NS(C)(=O)=O)ccc1Oc1ccc(SC)cc1,12.0,active
CHEMBL490382,CSc1ccc(Oc2ccc(NS(C)(=O)=O)cc2CN(C)C)cc1F,10.0,active
CHEMBL490383,CNCc1cc(NS(C)(=O)=O)ccc1Oc1ccc(SC)c(F)c1,16.0,active
CHEMBL489562,CN(C)Cc1cc(NS(C)(=O)=O)ccc1Oc1ccc2c(c1)CCS2,7.0,active
CHEMBL491400,CSc1ccc(Oc2ccc(NS(C)(=O)=O)cc2CN(C)C)cc1C,60.0,active
CHEMBL491601,CN(C)Cc1cc(NS(C)(=O)=O)ccc1Oc1ccc2c(c1)OCCS2,15.0,active
CHEMBL505147,CSc1ccc(Oc2ccc(S(N)(=O)=O)cc2CN(C)C)cc1,4.0,active
CHEMBL523146,CN(C)Cc1cc(S(N)(=O)=O)ccc1Oc1ccc([S+](C)[O-])cc1,1000.0,active
CHEMBL489166,CNS(=O)(=O)c1ccc(Oc2ccc(SC)cc2)c(CN(C)C)c1,9.0,active
CHEMBL510484,CNS(=O)(=O)c1ccc(Oc2ccc([S+](C)[O-])cc2)c(CN(C)C)c1,1000.0,active
CHEMBL522584,CNCc1cc(S(=O)(=O)N(C)CCO)ccc1Oc1ccc(SC)cc1,5.0,active
CHEMBL523315,CNCc1cc(S(=O)(=O)N(C)CCO)ccc1Oc1ccc([S+](C)[O-])cc1,1000.0,active
CHEMBL491609,CSc1ccc(Oc2ccc(S(N)(=O)=O)cc2CN(C)C)cc1F,9.0,active
CHEMBL522625,CSc1ccc(Oc2ccc(S(N)(=O)=O)cc2CN(C)C)cc1C,5.0,active
CHEMBL491408,Cc1cc(Oc2ccc(S(N)(=O)=O)cc2CN(C)C)ccc1[S+](C)[O-],10000.0,inactive
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,10.0,active
CHEMBL490,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,2.0,active
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,3.0,active
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,48.0,active
CHEMBL295467,CNCCC(Oc1ccccc1OC)c1ccccc1,277.0,active
CHEMBL14370,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,242.0,active
CHEMBL453838,CNCCC(c1ccccc1)n1ccc2ccccc21,327.0,active
CHEMBL514200,CNCC[C@H](c1ccccc1)N1C(=O)C(C)(C)c2cccc(F)c21,3000.0,intermediate
CHEMBL475936,CNCC[C@H](c1cccc(F)c1)N1C(=O)C(C)(C)c2cccc(F)c21,2550.0,intermediate
CHEMBL514354,CNCC[C@H](c1cc(F)cc(Cl)c1)N1C(=O)C(C)(C)c2cccc(F)c21,3000.0,intermediate
CHEMBL475937,CNCC[C@H](c1cccc(Cl)c1)N1C(=O)C(C)(C)c2cccc(F)c21,290.0,active
CHEMBL446809,CNCC[C@H](c1cc(F)cc(F)c1)N1C(=O)C(C)(C)c2cccc(F)c21,330.0,active
CHEMBL513912,CNCC[C@H](c1ccccc1)N1C(=O)C(C)(C)c2ccccc21,1350.0,intermediate
CHEMBL509007,CNCC[C@@H](c1ccccc1)N1C(=O)C(C)(C)c2ccccc21,1950.0,intermediate
CHEMBL515614,CNCC[C@H](c1cccc(F)c1)N1C(=O)C2(CCCCC2)c2ccccc21,3000.0,intermediate
CHEMBL476154,CNCC[C@H](c1ccccc1)N1C(=O)C2(CCCCC2)c2ccccc21,3000.0,intermediate
CHEMBL475945,CNCC[C@@H](c1cccc(F)c1)N1C(=O)C2(CCCCC2)c2ccccc21,1150.0,intermediate
CHEMBL514515,CNCC[C@@H](c1ccccc1)N1C(=O)C2(CCCCC2)c2ccccc21,1750.0,intermediate
CHEMBL476006,CC1=C(CCN(C)C)c2cc(NS(=O)(=O)c3c(Cl)nc4sccn34)ccc2C1,10000.0,inactive
CHEMBL515307,CN(C)CCC1=CCc2ccc(NS(=O)(=O)c3c(Cl)nc4sccn34)cc21,10000.0,inactive
CHEMBL444412,CCN(CC)CCn1c2ccccc2c(=O)c2ccccc21,10000.0,inactive
CHEMBL491753,CCN(CC)CCCn1c2ccccc2c(=O)c2ccccc21,10000.0,inactive
CHEMBL523652,CCN(CC)CCCCn1c2ccccc2c(=O)c2ccccc21,10000.0,inactive
CHEMBL491754,CCN(CC)CCCCCn1c2ccccc2c(=O)c2ccccc21,7800.0,intermediate
CHEMBL491889,CCN(CC)CCCCCCn1c2ccccc2c(=O)c2ccccc21,3500.0,intermediate
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,64.0,active
CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,8.0,active
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,180.0,active
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,10.0,active
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,48.0,active
CHEMBL14370,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,242.0,active
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,3.0,active
CHEMBL504971,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1ccccc1,76.0,active
CHEMBL469150,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1ccccc1C,2607.0,intermediate
CHEMBL469151,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1cccc(C)c1,32.0,active
CHEMBL510855,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1ccc(C)cc1,73.0,active
CHEMBL466293,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1ccc(F)cc1,33.0,active
CHEMBL454798,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1ccccc1Cl,286.0,active
CHEMBL466500,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1cccc(Cl)c1,41.0,active
CHEMBL466501,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1ccc(Cl)cc1,22.0,active
CHEMBL445743,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1ccccc1OC,2105.0,intermediate
CHEMBL467512,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1cccc(OC)c1,17.0,active
CHEMBL467513,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1ccc(OC)cc1,3.0,active
CHEMBL506874,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1cccc2ccccc12,836.0,active
CHEMBL467323,CNC[C@@H](O)[C@H](c1cccc(F)c1)N(C)c1ccccc1,112.0,active
CHEMBL512435,CNC[C@@H](O)[C@H](c1cccc(Cl)c1)N(C)c1ccccc1,237.0,active
CHEMBL467324,CNC[C@@H](O)[C@H](c1ccc(Cl)cc1)N(C)c1ccccc1,167.0,active
CHEMBL467123,CNC[C@@H](O)[C@H](c1ccc(OC)cc1)N(C)c1ccccc1,55.0,active
CHEMBL504892,CN(c1ccccc1)[C@@H](c1ccccc1)[C@H](O)CN,196.0,active
CHEMBL448897,CN(c1ccccc1)[C@@H](c1cccc(F)c1)[C@H](O)CN,439.0,active
CHEMBL466670,COc1ccc([C@@H]([C@H](O)CN)N(C)c2ccccc2)cc1,183.0,active
CHEMBL509228,CNC[C@@H](O)[C@@H](c1ccccc1)N(C)c1ccccc1,416.0,active
CHEMBL245880,Clc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1Cl,10.0,active
CHEMBL476954,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,12.0,active
CHEMBL245687,c1ccc(-c2ccccc2CN(C2CCOCC2)[C@H]2CCNC2)cc1,400.0,active
CHEMBL247733,Cc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C,9.0,active
CHEMBL450813,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@@H]1CCNC1,5.0,active
CHEMBL477586,CC(C)C(=O)N(Cc1ccc(F)cc1F)[C@H]1CCNC1,400.0,active
CHEMBL518580,CC(C)C(=O)N(Cc1ccc(F)cc1Cl)[C@H]1CCNC1,161.0,active
CHEMBL477584,CC(C)C(=O)N(Cc1ccc(C(F)(F)F)cc1F)[C@H]1CCNC1,24.0,active
CHEMBL477580,CC(C)C(=O)N(Cc1cc(Cl)cc(Cl)c1Cl)[C@H]1CCNC1,44.0,active
CHEMBL477374,CC(C)C(=O)N(Cc1ccc(Cl)c(Cl)c1Cl)[C@H]1CCNC1,5.0,active
CHEMBL517963,CC(C)C(=O)N(Cc1ccccc1Cl)[C@H]1CCNC1,91.0,active
CHEMBL476116,CC(C)C(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,400.0,active
CHEMBL513884,O=C(C1CCOCC1)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,123.0,active
CHEMBL446281,CC(C)(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,26.0,active
CHEMBL448900,CC(C)CC(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,17.0,active
CHEMBL476954,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,12.0,active
CHEMBL469233,O=C(c1ccccc1)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,195.0,active
CHEMBL513360,O=C(C1CCC1)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,41.0,active
CHEMBL512472,O=C(C1CC1)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,38.0,active
CHEMBL469068,CC(C)(C)CC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,27.0,active
CHEMBL449145,CC(C)(C)C(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,41.0,active
CHEMBL469222,CC(C)CC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,93.0,active
CHEMBL513139,CC(C)C(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,13.0,active
CHEMBL513313,CCCCC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,33.0,active
CHEMBL466963,CCCC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,72.0,active
CHEMBL512967,CCC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,25.0,active
CHEMBL472389,CNCc1cc(F)ccc1Oc1ccccc1,381.0,active
CHEMBL443922,CN(C)Cc1ccccc1Oc1ccc(Cl)c(Cl)c1,0.35,active
CHEMBL257423,CN(C)Cc1ccccc1Oc1ccc(Cl)cc1,1.68,active
CHEMBL488060,CNCc1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,3.28,active
CHEMBL488911,CN(C)Cc1cc(N)ccc1Oc1ccc(Cl)c(Cl)c1,4.99,active
CHEMBL488912,CNCc1ccccc1Oc1ccc(Cl)c(Cl)c1,4.02,active
CHEMBL451178,CN(C)Cc1cc(CC(N)=O)ccc1Oc1ccc(Cl)c(Cl)c1,2.43,active
CHEMBL450714,CSc1ccc(Oc2ccccc2CN(C)C)cc1,1.0,active
CHEMBL487053,CC(c1ccccc1Oc1ccc(Cl)c(Cl)c1)N(C)C,3.27,active
CHEMBL454288,Cc1ccc(Oc2ccccc2CN(C)C)cc1,3.46,active
CHEMBL488069,CN(C)Cc1ccc(C(F)(F)F)cc1Oc1ccc(Cl)c(Cl)c1,17.1,active
CHEMBL447733,CN(C)Cc1ccccc1Oc1ccc(F)c(F)c1,34.4,active
CHEMBL488021,CNCc1cc(F)ccc1Oc1ccc(C)c(C)c1,7.55,active
CHEMBL488241,CNCc1ccccc1Oc1ccc(C)c(C)c1,12.8,active
CHEMBL488242,CNCc1ccccc1Oc1ccc(Cl)cc1,13.9,active
CHEMBL508192,CNC(C)c1ccccc1Oc1ccc(C)cc1,94.1,active
CHEMBL488260,CNCc1ccc(C(F)(F)F)cc1Oc1ccc(Cl)c(Cl)c1,29.6,active
CHEMBL488261,CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(Cl)c1,6.22,active
CHEMBL488437,CNC(C)c1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,8.09,active
CHEMBL487223,CNCc1ccc(F)cc1Oc1ccc(Cl)c(Cl)c1,36.0,active
CHEMBL487221,CNC(C)c1ccccc1Oc1ccc(Cl)c(Cl)c1,23.0,active
CHEMBL487222,CNC(C)c1ccccc1Oc1ccc(Cl)cc1,56.8,active
CHEMBL529660,CNCc1cc(OC)ccc1Oc1ccc(Cl)c(Cl)c1,3.77,active
CHEMBL488434,CNCc1cc(F)ccc1Oc1ccc(Cl)cc1,9.47,active
CHEMBL444203,CNC(C)c1cc(F)ccc1Oc1ccc(Cl)cc1,34.8,active
CHEMBL455511,Cc1ccc(Oc2ccc(Cl)c(Cl)c2)c(CN(C)C)c1,2.36,active
CHEMBL451137,CNCc1ccc(Br)cc1Oc1ccc(Cl)c(Cl)c1,5.1,active
CHEMBL488435,CNCc1cc(Br)ccc1Oc1ccc(Cl)c(Cl)c1,4.8,active
CHEMBL487188,CNCc1cc(OC)c(OC)cc1Oc1ccc(Cl)c(Cl)c1,14.1,active
CHEMBL455423,COc1ccc(CN(C)C)c(Oc2ccc(Cl)c(Cl)c2)c1,3.61,active
CHEMBL451076,CNCc1cc(C#N)ccc1Oc1ccc(Cl)c(Cl)c1,2.5,active
CHEMBL455424,CNCc1cc(S(=O)(=O)NC)ccc1Oc1ccc(Cl)c(Cl)c1,9.35,active
CHEMBL455425,CNCc1cc(C)c(C)cc1Oc1ccc(Cl)c(Cl)c1,8.9,active
CHEMBL455426,CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)c(Cl)c1,3.78,active
